idx cal0 cal1 cal2 cal3 cal4 cal5 cal6 cal7 cal8 cal9 cal10 likelyhood	idx         	AGBc        	height      	LAI         	NPP         	NPP/GPP     
1093 0.5248 0.5302 0.7500 0.0743 0.1858 0.4248 8.4723 0.5669 0.1834 7.8347 0.0292 0.00005000	1093	0.057217942171	0.040895054093	0.299090972149	0.028891342657	2.497479982569	
1094 0.5362 0.5386 0.7522 0.0683 0.1771 0.4234 8.5361 0.5778 0.1733 7.6261 0.0295 0.00004800	1094	0.055800853338	0.040612354127	0.308384855262	0.027848642269	2.454290891824	
1095 0.5280 0.5411 0.7505 0.0685 0.1690 0.4185 8.5441 0.5616 0.1693 7.5441 0.0299 0.00004200	1095	0.054476253610	0.039736168868	0.299201062699	0.026403579506	2.447760979134	
1096 0.5176 0.5483 0.7500 0.0681 0.1585 0.4131 8.4393 0.5740 0.1716 7.7207 0.0298 0.00004200	1096	0.054128298557	0.038394654166	0.302427500163	0.027280828811	2.443882946317	
1097 0.5126 0.5500 0.7500 0.0648 0.1521 0.4169 8.3433 0.5566 0.1745 7.6091 0.0291 0.00004000	1097	0.055016290827	0.038635412657	0.291871897286	0.025944916553	2.461306859288	
1098 0.5106 0.5500 0.7553 0.0664 0.1557 0.4142 8.3010 0.5565 0.1726 7.2297 0.0297 0.00003700	1098	0.053185880140	0.037378044820	0.300590578311	0.025220715748	2.468772943035	
1099 0.5166 0.5452 0.7500 0.0639 0.1496 0.3938 8.1075 0.5454 0.1702 7.4615 0.0297 0.00003100	1099	0.054042027417	0.033003223858	0.286652282415	0.025061351452	2.450223763900	
1100 0.5160 0.5500 0.7500 0.0653 0.1554 0.4046 8.1635 0.5543 0.1641 7.2375 0.0301 0.00003200	1100	0.052465717947	0.034673502557	0.298930900243	0.024559371985	2.431020646064	
1101 0.5206 0.5423 0.7500 0.0631 0.1531 0.3923 8.1438 0.5567 0.1711 7.2323 0.0307 0.00003200	1101	0.052163477893	0.032324402425	0.300898748324	0.026038724062	2.450960761936	
1102 0.5219 0.5412 0.7500 0.0676 0.1516 0.3769 8.1265 0.5642 0.1792 6.9145 0.0308 0.00003200	1102	0.051322678176	0.029212688653	0.311676400368	0.027206744316	2.493427166613	
1103 0.5244 0.5500 0.7503 0.0682 0.1459 0.3786 7.9790 0.5421 0.1879 6.6505 0.0306 0.00002700	1103	0.049596099463	0.027788321835	0.303594242138	0.025570748323	2.516640227960	
1104 0.5175 0.5500 0.7590 0.0712 0.1411 0.3753 7.7732 0.5409 0.1871 6.6149 0.0301 0.00002500	1104	0.050642665923	0.025963017075	0.302850771315	0.025250954654	2.517912998671	
1105 0.5153 0.5500 0.7500 0.0770 0.1424 0.3750 7.8690 0.5368 0.1826 6.5781 0.0291 0.00002700	1105	0.052955989455	0.027419067843	0.300707056526	0.024459421339	2.518421294204	
1106 0.5166 0.5446 0.7500 0.0793 0.1477 0.3800 7.7635 0.5364 0.1924 6.1679 0.0289 0.00002900	1106	0.053154192603	0.027518713543	0.310663075794	0.025278450568	2.505786265200	
1107 0.5277 0.5415 0.7634 0.0806 0.1544 0.3903 7.8800 0.5376 0.1904 6.2722 0.0291 0.00003200	1107	0.053330384513	0.030311180545	0.309828275309	0.025591208417	2.510245667246	
1108 0.5221 0.5412 0.7816 0.0780 0.1521 0.3903 7.8235 0.5469 0.1852 6.2238 0.0285 0.00003400	1108	0.054945012896	0.030507470257	0.315106950683	0.025262540283	2.516811664354	
1109 0.5006 0.5421 0.7861 0.0741 0.1539 0.4065 8.0108 0.5400 0.1918 6.0936 0.0294 0.00003600	1109	0.052220139224	0.033732499336	0.314862177773	0.025583445996	2.511929846755	
1110 0.5048 0.5442 0.7804 0.0738 0.1550 0.4192 8.0130 0.5503 0.1875 6.0225 0.0294 0.00003800	1110	0.051962906424	0.035748900837	0.320671400566	0.025490704929	2.516652587835	
1111 0.5079 0.5500 0.7653 0.0707 0.1553 0.4089 8.0742 0.5486 0.1914 6.0390 0.0289 0.00003600	1111	0.052392681271	0.034663496217	0.319506128150	0.024970657083	2.514792635829	
1112 0.5091 0.5345 0.7610 0.0669 0.1489 0.4049 8.1757 0.5458 0.1969 5.7997 0.0286 0.00004100	1112	0.054410954637	0.035460826198	0.322169624018	0.026301132715	2.505234361385	
1113 0.4880 0.5412 0.7708 0.0666 0.1466 0.4077 8.2866 0.5570 0.1964 5.4801 0.0279 0.00004300	1113	0.054491590323	0.036676028829	0.329149159704	0.026026237955	2.499099804691	
1114 0.4818 0.5322 0.7654 0.0709 0.1428 0.4074 8.3535 0.5551 0.2000 5.4072 0.0279 0.00004600	1114	0.055279190065	0.037351726880	0.329468180087	0.027406353932	2.479018225176	
1115 0.4896 0.5327 0.7714 0.0692 0.1441 0.4033 8.2537 0.5588 0.1992 5.3379 0.0280 0.00004400	1115	0.054743416104	0.035842646197	0.330701270152	0.027474603200	2.483634461100	
1116 0.5098 0.5274 0.7796 0.0673 0.1353 0.4097 8.1428 0.5701 0.1954 5.2752 0.0282 0.00004600	1116	0.055119568542	0.036249412632	0.332044834718	0.027800363751	2.497721921992	
1117 0.5178 0.5307 0.7677 0.0645 0.1413 0.4136 8.1255 0.5823 0.1992 5.1612 0.0281 0.00004700	1117	0.054780644065	0.036621881210	0.332332611381	0.028074037241	2.493065259111	
1118 0.5292 0.5311 0.7718 0.0606 0.1401 0.4056 7.9703 0.5920 0.2000 5.0465 0.0280 0.00004300	1118	0.054840812612	0.034229614419	0.331229685416	0.027964841054	2.495924017563	
1119 0.5275 0.5255 0.7710 0.0600 0.1432 0.3994 7.8326 0.5919 0.2000 4.8430 0.0270 0.00004300	1119	0.056992116952	0.033071423668	0.329734130325	0.027701950946	2.484793237291	
1120 0.5372 0.5299 0.7751 0.0613 0.1346 0.3993 7.9466 0.5815 0.2000 4.7497 0.0272 0.00004100	1120	0.055694912549	0.033296399513	0.330672643481	0.027024140851	2.473943677760	
1121 0.5433 0.5178 0.7787 0.0616 0.1311 0.3974 7.8645 0.5842 0.2000 4.6394 0.0270 0.00004300	1121	0.057040788805	0.032958093199	0.329298116656	0.028153909909	2.466219747733	
1123 0.5506 0.5178 0.7759 0.0607 0.1367 0.3896 7.8545 0.5894 0.1967 4.5044 0.0277 0.00003900	1123	0.055312442843	0.030695060866	0.326218135334	0.028562455382	2.474751021818	
1124 0.5418 0.5214 0.7762 0.0611 0.1284 0.3862 7.9955 0.5790 0.1987 4.8948 0.0278 0.00004100	1124	0.055654295834	0.031359577420	0.331827331254	0.028229188111	2.486033291103	
1125 0.5430 0.5320 0.7675 0.0600 0.1260 0.3872 8.0577 0.5802 0.1930 4.9727 0.0274 0.00003900	1125	0.055691941717	0.032029483753	0.332147833935	0.026518891168	2.503365902839	
1126 0.5499 0.5500 0.7849 0.0648 0.1266 0.3979 7.8726 0.5935 0.1951 4.7781 0.0273 0.00003600	1126	0.053435343054	0.031576178096	0.329511219750	0.025944312113	2.488336742915	
1127 0.5605 0.5449 0.7759 0.0666 0.1257 0.3990 7.7560 0.5987 0.1995 4.7721 0.0268 0.00003800	1127	0.055007867135	0.031471043065	0.328546447326	0.026940468846	2.472512379126	
1128 0.5639 0.5500 0.7794 0.0678 0.1275 0.4067 7.7262 0.5937 0.2000 5.0465 0.0272 0.00003900	1128	0.054328536181	0.032337553227	0.331414023936	0.026922147086	2.482017844699	
1129 0.5612 0.5498 0.7769 0.0683 0.1248 0.4006 7.7105 0.6000 0.2000 5.0694 0.0276 0.00003700	1129	0.053497572471	0.030806880123	0.330883812588	0.027354642694	2.486187224849	
1130 0.5668 0.5500 0.7930 0.0682 0.1298 0.3944 7.8436 0.5974 0.1965 4.8496 0.0269 0.00003700	1130	0.054429137271	0.031121838629	0.329451559859	0.026601311708	2.481961832678	
1131 0.5695 0.5500 0.7973 0.0707 0.1244 0.3942 7.7934 0.5920 0.1996 5.0164 0.0267 0.00003800	1131	0.055213723996	0.031016387839	0.331493971831	0.026866806770	2.473432761612	
1132 0.5736 0.5438 0.7967 0.0710 0.1279 0.3819 7.8450 0.5847 0.2000 5.1175 0.0273 0.00003600	1132	0.054776931152	0.029072276042	0.332286054334	0.027128112107	2.476092449816	
1133 0.5894 0.5470 0.7856 0.0684 0.1328 0.3771 7.8263 0.5870 0.2000 5.3346 0.0277 0.00003400	1133	0.054144854018	0.027848565995	0.332451834937	0.027502886794	2.492337893072	
1134 0.5672 0.5492 0.7893 0.0666 0.1329 0.3750 8.1202 0.5738 0.2000 5.4677 0.0271 0.00003700	1134	0.055309644005	0.030220937975	0.331381428114	0.026972697278	2.493888789955	
1135 0.5523 0.5465 0.7844 0.0707 0.1414 0.3750 8.1720 0.5713 0.1999 5.1726 0.0273 0.00003600	1135	0.054469718964	0.030270272200	0.332356904253	0.026437495952	2.473945808834	
1136 0.5609 0.5500 0.7953 0.0665 0.1386 0.3750 8.2039 0.5571 0.1934 5.1233 0.0279 0.00003200	1136	0.052393176859	0.029741921417	0.331535593416	0.025116860156	2.493149945175	
1137 0.5721 0.5344 0.8062 0.0644 0.1390 0.3751 8.1983 0.5582 0.1902 4.9884 0.0277 0.00003500	1137	0.054515760252	0.030479908687	0.332191214090	0.025389830195	2.498024944901	
1138 0.5628 0.5326 0.7973 0.0693 0.1352 0.3788 8.2886 0.5493 0.1797 5.1995 0.0277 0.00003700	1138	0.055420426331	0.032172774445	0.329825505343	0.024931545686	2.513556661693	
1139 0.5625 0.5270 0.7980 0.0717 0.1331 0.3919 8.2513 0.5606 0.1785 5.3720 0.0280 0.00004200	1139	0.055968207881	0.034412994144	0.330326653124	0.026261328170	2.517014068301	
1140 0.5725 0.5269 0.7949 0.0747 0.1350 0.4040 8.3524 0.5481 0.1754 5.3524 0.0280 0.00004300	1140	0.055810889498	0.037010119197	0.328107111440	0.025301135131	2.516657672136	
1141 0.5972 0.5094 0.7931 0.0753 0.1287 0.4055 8.3196 0.5541 0.1710 5.3466 0.0280 0.00004900	1141	0.057575209348	0.037787145069	0.329379836713	0.027055019217	2.518500949306	
1142 0.5960 0.5214 0.7803 0.0776 0.1186 0.4195 8.3359 0.5626 0.1757 5.1775 0.0275 0.00004900	1142	0.057040165793	0.039546813904	0.331495832492	0.026236617513	2.513671421289	
1143 0.6000 0.5208 0.7641 0.0818 0.1241 0.4177 8.3403 0.5625 0.1769 4.9919 0.0271 0.00004900	1143	0.057422138087	0.039488858034	0.332256182145	0.025838196425	2.502929317125	
1144 0.6000 0.5166 0.7752 0.0827 0.1136 0.4096 8.3983 0.5544 0.1754 5.3192 0.0263 0.00005100	1144	0.059132484808	0.039645367011	0.328867602400	0.026140382230	2.508825156665	
1146 0.6000 0.5168 0.7681 0.0825 0.1169 0.4110 8.4168 0.5694 0.1785 5.4136 0.0254 0.00005500	1146	0.059701033522	0.040554904203	0.330729160834	0.027293880742	2.506555513435	
1147 0.6000 0.5125 0.7656 0.0855 0.1187 0.4090 8.5055 0.5732 0.1803 5.1097 0.0255 0.00005500	1147	0.059665892671	0.040610976283	0.332373428091	0.027221102520	2.491095879196	
1148 0.5953 0.5112 0.7551 0.0855 0.1082 0.4016 8.2853 0.5787 0.1770 4.8968 0.0260 0.00005100	1148	0.059324104088	0.038096439213	0.332202576005	0.026957557569	2.495710351733	
1149 0.6000 0.5074 0.7615 0.0862 0.1113 0.4039 8.2917 0.5708 0.1709 4.8877 0.0255 0.00005000	1149	0.059679877515	0.038977493947	0.332436631480	0.026057889058	2.504279304925	
1150 0.6000 0.5152 0.7660 0.0870 0.1079 0.4003 8.0349 0.5830 0.1750 4.6142 0.0259 0.00004600	1150	0.058876513283	0.035835541199	0.330186615989	0.026288060407	2.489463079682	
1151 0.5916 0.5198 0.7625 0.0864 0.1125 0.3993 8.1094 0.5876 0.1733 4.5916 0.0253 0.00004600	1151	0.059262276581	0.036544028671	0.329196107967	0.026004988788	2.492826111642	
1152 0.5911 0.5191 0.7734 0.0892 0.1159 0.4096 8.1824 0.5840 0.1752 4.6610 0.0254 0.00004900	1152	0.059267090472	0.038578554898	0.330299663721	0.026173029064	2.485085974088	
1153 0.5846 0.5107 0.7889 0.0887 0.1160 0.4010 8.2530 0.5814 0.1779 5.0056 0.0259 0.00005200	1153	0.059521219175	0.038050780194	0.332284892997	0.027472195490	2.492660143355	
1154 0.5790 0.5102 0.8101 0.0969 0.1185 0.4059 8.0892 0.5846 0.1780 5.0196 0.0260 0.00005200	1154	0.059449108736	0.037682298789	0.332128402281	0.027935313388	2.481197465672	
1155 0.5705 0.5187 0.8086 0.0967 0.1155 0.4066 8.2153 0.5876 0.1880 4.6906 0.0258 0.00005000	1155	0.058834006997	0.038002648206	0.329836703446	0.028059677240	2.425658608789	
1156 0.5867 0.5152 0.8047 0.1014 0.1169 0.4037 8.2485 0.5910 0.1870 4.2947 0.0253 0.00005000	1156	0.058878712073	0.037799072283	0.323544799092	0.029076820791	2.382894397309	
1157 0.5893 0.5002 0.8115 0.1019 0.1155 0.3976 8.1937 0.5871 0.1872 4.1557 0.0259 0.00005100	1157	0.058608687622	0.036275744941	0.321518720575	0.031238622825	2.368788246290	
1159 0.5824 0.5059 0.8107 0.1084 0.1218 0.3927 8.3681 0.5892 0.1905 4.1692 0.0256 0.00005100	1159	0.058655257829	0.036689648230	0.320724240904	0.032020935243	2.327532606213	
1160 0.5668 0.4875 0.8129 0.1092 0.1127 0.3866 8.3858 0.5860 0.1993 4.2889 0.0253 0.00005800	1160	0.059606297180	0.036776016493	0.323887129631	0.036218879164	2.270281031566	
1161 0.5679 0.4881 0.8027 0.1053 0.1089 0.3835 8.3490 0.6000 0.2000 4.0000 0.0250 0.00005900	1161	0.059513064629	0.035848457759	0.312729368196	0.039009518669	2.250934485721	
1162 0.5840 0.4897 0.8061 0.1069 0.1159 0.3850 8.4920 0.5990 0.2000 4.0024 0.0250 0.00006000	1162	0.059471712964	0.036992235601	0.312661429538	0.038797669132	2.244212115030	
1163 0.5942 0.4777 0.8041 0.1058 0.1151 0.3860 8.5529 0.6000 0.2000 4.2130 0.0250 0.00006500	1163	0.059694767721	0.038272451334	0.317742419116	0.039222799267	2.274720435834	
1164 0.5804 0.4707 0.8114 0.1048 0.1165 0.4011 8.7310 0.6000 0.1917 4.2783 0.0252 0.00006900	1164	0.059587920351	0.041114120904	0.319390208876	0.037714675259	2.341724930597	
1165 0.5873 0.4727 0.8120 0.1003 0.1210 0.4060 8.8303 0.5888 0.1900 4.4062 0.0254 0.00006600	1165	0.059622549596	0.041731754833	0.325045519561	0.034572240198	2.375098993599	
1166 0.5921 0.4711 0.8047 0.1001 0.1266 0.4046 8.8278 0.5742 0.1952 4.2466 0.0250 0.00006700	1166	0.059615544013	0.041642086059	0.325502020592	0.036031311470	2.312245647270	
1167 0.5782 0.4784 0.7961 0.1021 0.1262 0.4063 8.8860 0.5811 0.2000 4.0940 0.0256 0.00006900	1167	0.059402280659	0.041413045489	0.320196434628	0.038480476986	2.267236911992	
1168 0.5891 0.4812 0.8136 0.0997 0.1269 0.4124 8.8636 0.5826 0.1978 4.1499 0.0258 0.00006700	1168	0.059336819031	0.041733327099	0.321179758284	0.036793130436	2.302322677569	
1169 0.5982 0.4720 0.8063 0.1049 0.1218 0.4114 8.7347 0.5970 0.2000 4.3118 0.0259 0.00007300	1169	0.059664826446	0.041577162667	0.320205171890	0.039712217005	2.298414450963	
1170 0.6000 0.4700 0.7990 0.1019 0.1175 0.4236 8.6914 0.6000 0.1950 4.0000 0.0267 0.00007300	1170	0.058710211658	0.041790347563	0.311362298758	0.041467549745	2.314744183031	
1171 0.6000 0.4696 0.7834 0.1032 0.1203 0.4300 8.6551 0.6000 0.1877 4.0901 0.0262 0.00007100	1171	0.059504879181	0.042169172878	0.314321037529	0.038313279157	2.361411552357	
1172 0.6000 0.4727 0.7651 0.1055 0.1174 0.4210 8.7782 0.5996 0.1889 4.0000 0.0257 0.00007100	1172	0.059548546150	0.042067226648	0.312177568426	0.038879795719	2.332237512583	
1173 0.6000 0.4756 0.7893 0.1041 0.1181 0.4370 8.8425 0.6000 0.1892 4.1176 0.0259 0.00006900	1173	0.059526119394	0.042015087139	0.315386377905	0.037447832469	2.350645260071	
1174 0.6000 0.4786 0.8034 0.1003 0.1211 0.4358 8.8060 0.6000 0.1918 4.5109 0.0261 0.00006700	1174	0.059687208964	0.042015949382	0.323879719662	0.034748910009	2.388644886646	
1175 0.5933 0.4769 0.7935 0.0988 0.1196 0.4312 8.8840 0.5847 0.1934 4.5396 0.0255 0.00006600	1175	0.059651046679	0.041934686933	0.328021018084	0.033806212661	2.371793568866	
1176 0.5897 0.4723 0.8055 0.1049 0.1184 0.4337 8.9946 0.5880 0.1934 4.2305 0.0260 0.00007100	1176	0.059581874457	0.041865317454	0.321608843168	0.037828981620	2.326316379919	
1177 0.5879 0.4737 0.7874 0.1091 0.1206 0.4257 9.0000 0.5750 0.1957 4.2643 0.0256 0.00006900	1177	0.059679762660	0.042127789649	0.325650108536	0.037081208264	2.285892996827	
1178 0.5929 0.4843 0.7820 0.1014 0.1210 0.4108 8.8349 0.5737 0.1994 4.0000 0.0270 0.00006500	1178	0.056867802002	0.040713375904	0.320340034118	0.038358252015	2.271350789014	
1179 0.5910 0.4821 0.7862 0.1055 0.1216 0.4107 8.6761 0.5848 0.2000 4.0000 0.0266 0.00006600	1179	0.057834292072	0.040391058631	0.316596297305	0.039783166809	2.257125082427	
1180 0.5976 0.4865 0.7725 0.1081 0.1163 0.3998 8.6311 0.5961 0.2000 4.0000 0.0272 0.00006200	1180	0.056690044206	0.038381931887	0.312853248535	0.040411143527	2.263738807058	
1181 0.5951 0.4817 0.7579 0.1056 0.1141 0.4213 8.6744 0.5843 0.2000 4.2054 0.0268 0.00006900	1181	0.058202838686	0.041464956311	0.322074326993	0.038807796537	2.284921630364	
1182 0.6000 0.4949 0.7585 0.1130 0.1110 0.4282 8.6536 0.5929 0.2000 4.0000 0.0268 0.00006400	1182	0.056577251393	0.041503930770	0.314604107959	0.038886333400	2.240304020088	
1183 0.6000 0.4911 0.7500 0.1054 0.1093 0.4252 8.6417 0.6000 0.1965 4.1847 0.0271 0.00006500	1183	0.057410819518	0.041442941727	0.317384480367	0.037116864799	2.322881989578	
1184 0.6000 0.4792 0.7537 0.1113 0.1074 0.4246 8.7355 0.6000 0.1973 4.0000 0.0272 0.00007100	1184	0.057254326567	0.041619594849	0.311865814455	0.041794562330	2.273651309422	
1185 0.6000 0.4919 0.7592 0.1064 0.1050 0.4276 8.5954 0.5995 0.1907 4.0000 0.0273 0.00006200	1185	0.056371605309	0.041229204692	0.313155126204	0.036735502150	2.337043487947	
1186 0.5952 0.4664 0.7578 0.1014 0.1040 0.4274 8.5684 0.6000 0.1825 4.2850 0.0287 0.00007200	1186	0.057169091594	0.041324237710	0.319436419419	0.039272975297	2.431139830073	
1187 0.6000 0.4668 0.7645 0.0945 0.1036 0.4222 8.4816 0.5945 0.1845 4.3858 0.0288 0.00007000	1187	0.057171353950	0.040544129464	0.323148981266	0.038347633711	2.443332144903	
1188 0.6000 0.4699 0.7678 0.0991 0.1079 0.4264 8.5460 0.5988 0.1804 4.1423 0.0295 0.00006700	1188	0.054672561223	0.040536138307	0.316048521075	0.039284227612	2.438968398937	
1189 0.5914 0.4798 0.7672 0.0987 0.1191 0.4320 8.6231 0.5937 0.1664 4.0194 0.0291 0.00006100	1189	0.054321261734	0.041237067631	0.314638198144	0.034816895797	2.482831587962	
1190 0.5955 0.4723 0.7766 0.0991 0.1203 0.4368 8.6505 0.6000 0.1709 4.3303 0.0287 0.00006800	1190	0.057228036485	0.042056686117	0.319952237103	0.035726657163	2.483801282072	
1191 0.6000 0.4784 0.7971 0.1052 0.1202 0.4482 8.6564 0.5927 0.1808 4.3752 0.0287 0.00006700	1191	0.056497132603	0.042216064909	0.322889540228	0.035891283751	2.434775890416	
1192 0.6000 0.4864 0.8235 0.1020 0.1141 0.4408 8.7237 0.5854 0.1777 4.2411 0.0285 0.00006300	1192	0.055673270346	0.042122338005	0.322941004839	0.033888161483	2.441641914501	
1193 0.5905 0.4755 0.8216 0.1019 0.1091 0.4448 8.8431 0.5820 0.1779 4.2127 0.0276 0.00006700	1193	0.058007459888	0.042046130796	0.323610291004	0.034713428212	2.430384716303	
1194 0.5811 0.4621 0.8101 0.1029 0.1119 0.4129 8.7584 0.5636 0.1663 4.6406 0.0272 0.00006700	1194	0.059618462408	0.041671640634	0.331907563168	0.032573916121	2.488369095981	
1195 0.5867 0.4519 0.8024 0.1038 0.1157 0.4000 8.8954 0.5682 0.1665 4.6189 0.0274 0.00007000	1195	0.059670194365	0.041160730613	0.331184313167	0.034729770193	2.487140100406	
1196 0.5929 0.4517 0.7977 0.1043 0.1102 0.3977 8.8626 0.5692 0.1621 4.4136 0.0281 0.00006900	1196	0.059059440272	0.040306788801	0.329236187803	0.035119917527	2.494075168724	
1197 0.5993 0.4807 0.8096 0.1078 0.1058 0.3891 8.9695 0.5710 0.1579 4.5301 0.0286 0.00005700	1197	0.057095583661	0.038871180274	0.330525133862	0.031026127537	2.506981963750	
1198 0.6000 0.4823 0.8007 0.1093 0.1028 0.3862 9.0000 0.5744 0.1614 4.3524 0.0285 0.00005600	1198	0.056623526059	0.038447022711	0.328097775586	0.031594777261	2.491661651974	
1199 0.5954 0.4769 0.7939 0.1087 0.1018 0.3859 9.0000 0.5997 0.1675 4.3428 0.0285 0.00006100	1199	0.057224712418	0.038654784754	0.321550706160	0.034819383831	2.480345932630	
1200 0.5799 0.4747 0.7762 0.1064 0.1050 0.3889 9.0000 0.5858 0.1723 4.6717 0.0288 0.00006400	1200	0.057497028893	0.039177689543	0.329416870052	0.034711781779	2.480459891001	
1201 0.6000 0.4869 0.7681 0.1068 0.1106 0.4036 9.0000 0.5826 0.1739 4.5146 0.0293 0.00006000	1201	0.055063868401	0.040146328371	0.328062000902	0.033338020028	2.468204834036	
1202 0.6000 0.4663 0.7676 0.1034 0.1160 0.4061 9.0000 0.5862 0.1698 4.2232 0.0294 0.00006600	1202	0.055671203471	0.040563694234	0.321699685906	0.036584043235	2.473201434995	
1203 0.6000 0.4695 0.7773 0.1004 0.1126 0.4042 8.9798 0.6000 0.1665 4.3031 0.0303 0.00006400	1203	0.054112133705	0.039876692408	0.319299314009	0.037092923561	2.498518742775	
1204 0.6000 0.4730 0.7793 0.1038 0.1133 0.4103 8.9075 0.5937 0.1663 4.2099 0.0304 0.00006200	1204	0.053123493946	0.039978127121	0.319209619667	0.036451264432	2.489644292555	
1205 0.5981 0.4594 0.7773 0.1063 0.1201 0.4197 8.8281 0.5961 0.1673 4.0860 0.0299 0.00006800	1205	0.054973682480	0.041035045397	0.314669505253	0.038728149625	2.475035540950	
1206 0.6000 0.4547 0.7845 0.1110 0.1255 0.4240 8.8999 0.5798 0.1659 4.0981 0.0305 0.00006700	1206	0.054011881870	0.041417290945	0.319920991629	0.037900568220	2.470070339730	
1207 0.6000 0.4667 0.7782 0.1141 0.1293 0.4313 9.0000 0.5760 0.1703 4.2451 0.0296 0.00006600	1207	0.055195603090	0.042124203645	0.324197001152	0.035869595403	2.450747425749	
1208 0.5857 0.4665 0.7921 0.1141 0.1271 0.4295 9.0000 0.5705 0.1677 4.1923 0.0298 0.00006500	1208	0.054566173794	0.042012965265	0.324780602325	0.035375477103	2.457126613558	
1209 0.5745 0.4645 0.7961 0.1131 0.1338 0.4491 9.0000 0.5756 0.1681 4.0000 0.0303 0.00006400	1209	0.052732571361	0.042176392107	0.318546938029	0.036951587067	2.448850712529	
1210 0.5731 0.4579 0.8063 0.1116 0.1345 0.4569 9.0000 0.5771 0.1635 4.0000 0.0300 0.00006600	1210	0.054215028673	0.041711130988	0.318044216612	0.037141045034	2.469098494115	
1211 0.5784 0.4746 0.7900 0.1141 0.1306 0.4354 8.7521 0.5720 0.1552 4.0700 0.0303 0.00005800	1211	0.052286067451	0.041509843237	0.321979844399	0.033394590858	2.497197732452	
1212 0.5755 0.4862 0.7818 0.1123 0.1232 0.4361 8.5549 0.5798 0.1609 4.0794 0.0295 0.00005600	1212	0.052958974486	0.041068780226	0.320637155273	0.032590696245	2.482725214284	
1213 0.5688 0.4811 0.7776 0.1084 0.1171 0.4309 8.6700 0.5811 0.1608 4.0000 0.0284 0.00006000	1213	0.055632691546	0.041536320782	0.318949770353	0.032746159946	2.479683255044	
1214 0.5628 0.4942 0.7812 0.1077 0.1235 0.4292 8.4856 0.5791 0.1638 4.2356 0.0289 0.00005400	1214	0.054125540042	0.040419018564	0.324380091789	0.030506412725	2.485386219916	
1215 0.5661 0.4894 0.8080 0.1082 0.1268 0.4292 8.5867 0.6000 0.1569 4.3005 0.0295 0.00005700	1215	0.054280329773	0.040872125021	0.319283056067	0.032258296984	2.509847515392	
1216 0.5651 0.4900 0.7987 0.1049 0.1378 0.4216 8.6218 0.6000 0.1634 4.3524 0.0294 0.00005700	1216	0.054480608036	0.040322138286	0.319727719264	0.032408428618	2.501090185896	
1217 0.5769 0.4792 0.7912 0.1073 0.1352 0.4227 8.6043 0.6000 0.1572 4.1847 0.0293 0.00005900	1217	0.055180367035	0.040540325059	0.315843314935	0.033576703834	2.506409515129	
1218 0.5915 0.4765 0.7960 0.1118 0.1311 0.4322 8.4795 0.6000 0.1557 4.2130 0.0294 0.00006100	1218	0.055382529599	0.040999803067	0.316710595372	0.034024892780	2.506636409848	
1219 0.5917 0.4713 0.8027 0.1127 0.1331 0.4272 8.3913 0.6000 0.1513 4.0000 0.0295 0.00005900	1219	0.054748175972	0.039951283415	0.310775282530	0.034574493191	2.508606589956	
1220 0.5853 0.4620 0.7833 0.1102 0.1317 0.4293 8.5356 0.5931 0.1580 4.1880 0.0292 0.00006600	1220	0.056633559805	0.041240456085	0.318029136360	0.035704740503	2.499839936131	
1221 0.5713 0.4654 0.7809 0.1090 0.1350 0.4176 8.5085 0.6000 0.1530 4.0000 0.0295 0.00006100	1221	0.055368274294	0.039583237365	0.310475030725	0.035503388587	2.507909427537	
1222 0.5832 0.4732 0.7772 0.1160 0.1325 0.4220 8.4345 0.6000 0.1468 4.0000 0.0298 0.00005700	1222	0.054007554473	0.039332365157	0.310761606381	0.034244890142	2.514305607710	
1223 0.5818 0.4864 0.7817 0.1200 0.1320 0.4189 8.4635 0.6000 0.1489 4.0000 0.0298 0.00005200	1223	0.052479204761	0.038637749633	0.311179977240	0.032643530903	2.509208611954	
1224 0.5999 0.4706 0.7654 0.1200 0.1409 0.4306 8.5072 0.6000 0.1502 4.0000 0.0292 0.00006000	1224	0.055386235774	0.040949456827	0.310303995380	0.034316781566	2.504708460468	
1225 0.6000 0.4687 0.7605 0.1200 0.1356 0.4499 8.4161 0.6000 0.1470 4.0000 0.0279 0.00006300	1225	0.058018338962	0.042201237550	0.311255158144	0.033080627792	2.507898001448	
1226 0.5932 0.4747 0.7660 0.1200 0.1388 0.4544 8.4838 0.5964 0.1468 4.1438 0.0280 0.00006100	1226	0.057872170444	0.042184108599	0.316377174744	0.031678487144	2.511652418354	
1227 0.5937 0.4748 0.7740 0.1200 0.1337 0.4565 8.5221 0.5950 0.1520 4.1711 0.0283 0.00006300	1227	0.057367705836	0.042148580536	0.317611303727	0.032664667758	2.502360732746	
1228 0.5930 0.4817 0.7674 0.1200 0.1384 0.4517 8.4903 0.5918 0.1439 4.3086 0.0281 0.00005900	1228	0.057820171582	0.042212296022	0.321804631795	0.029858321849	2.517071760775	
1229 0.5936 0.4660 0.7691 0.1200 0.1412 0.4343 8.4571 0.5921 0.1390 4.3817 0.0275 0.00006300	1229	0.059374106908	0.042039708946	0.322865420489	0.030876564810	2.518486796343	
1230 0.6000 0.4660 0.7732 0.1200 0.1409 0.4413 8.3721 0.5776 0.1324 4.6882 0.0270 0.00006000	1230	0.059712945180	0.042215682448	0.330309982319	0.028940667310	2.510276853395	
